id,name,surname,adress,birthDate,phoneNumber,sex
2711,Larysa,Oleksiyenko,Frankivsk,2013-02-19 00:00:00,380709981632,f
2712,Andrii,Yevdokymenko,Kyiv,2010-05-09 00:00:00,380934862871,m
2713,Zhanna,Romanchuko,Kyiv,2014-02-14 00:00:00,380698632519,f
2714,Andrii,Balanenko,Strii,2016-08-20 00:00:00,380865796846,m
2715,Larysa,Sydorenko,Lviv,2015-09-03 00:00:00,380997763110,f
2716,Vitalii,Pavlenko,Strii,2015-11-13 00:00:00,380996067079,m
2717,Svitlana,Fedorenko,Sambir,2015-03-07 00:00:00,380469598843,f
2718,Yevhen,Romanchuko,Dnipro,2012-11-09 00:00:00,380065439544,m
2719,Svitlana,Romanchuko,Odesa,2008-09-28 00:00:00,380859834417,f
2720,Pavlo,Fedorenko,Dnipro,2008-02-03 00:00:00,380027485376,m
2721,Mariia,Sydorenko,Rivne,2013-03-26 00:00:00,380644924785,f
2722,Vitalii,Hrytsenko,Frankivsk,2008-02-18 00:00:00,380163070293,m
2723,Mariia,Melko,Strii,2016-07-13 00:00:00,380059740668,f
2724,Yevhen,Tkachenko,Lviv,2010-11-14 00:00:00,380763367766,m
2725,Halyna,Nesterenko,Frankivsk,2011-10-17 00:00:00,380016912448,f
2726,Pavlo,Vasylchenko,Strii,2015-12-18 00:00:00,380209969536,m
2727,Larysa,Balanenko,Odesa,2015-11-04 00:00:00,380983775008,f
2728,Fedir,Kovalenko,Sambir,2013-02-10 00:00:00,380350118920,m
2729,Zhanna,Melko,Kyiv,2012-09-19 00:00:00,380326433100,f
2730,Ivan,Yevdokymenko,Odesa,2011-09-28 00:00:00,380942781977,m
2731,Zhanna,Yevdokymenko,Odesa,2008-10-13 00:00:00,380149589895,f
2732,Bohdan,Romanchuko,Sambir,2010-08-18 00:00:00,380769178235,m
2733,Mariia,Bilenko,Kyiv,2012-01-07 00:00:00,380640427392,f
2734,Oleh,Tkachenko,Sambir,2016-08-10 00:00:00,380196583406,m
2735,Svitlana,Pavlenko,Dnipro,2012-04-09 00:00:00,380238210372,f
2736,Ivan,Hrytsenko,Lviv,2016-12-20 00:00:00,380386612232,m
2737,Larysa,Ivanchenko,Rivne,2013-04-18 00:00:00,380526412373,f
2738,Roman,Yevdokymenko,Sambir,2011-11-03 00:00:00,380665673182,m
2739,Larysa,Yevdokymenko,Sambir,2014-11-05 00:00:00,380169121075,f
2740,Fedir,Pavlenko,Lviv,2009-08-12 00:00:00,380127476813,m
2741,Daryna,Bilenko,Rivne,2015-06-10 00:00:00,380151785587,f
2742,Bohdan,Hrytsenko,Odesa,2010-10-05 00:00:00,380945670837,m
2743,Mariia,Kovalko,Lviv,2012-12-25 00:00:00,380322814528,f
2744,Oleh,Balanenko,Rivne,2013-12-11 00:00:00,380453677818,m
2745,Kateryna,Vasylchenko,Kyiv,2016-09-08 00:00:00,380070986157,f
2746,Roman,Ivanchenko,Strii,2008-10-23 00:00:00,380903079353,m
2747,Kateryna,Oleksiyenko,Frankivsk,2009-05-01 00:00:00,380225268639,f
2748,Yevhen,Antonenko,Rivne,2014-06-13 00:00:00,380618987415,m
2749,Nataliia,Usenko,Frankivsk,2014-11-08 00:00:00,380188803828,f
2750,Roman,Ivanchenko,Strii,2010-05-28 00:00:00,380676528792,m
2751,Larysa,Balanenko,Strii,2010-01-20 00:00:00,380793993358,f
2752,Roman,Melko,Odesa,2011-10-15 00:00:00,380010289994,m
2753,Larysa,Nesterenko,Strii,2007-11-17 00:00:00,380962722680,f
2754,Bohdan,Melko,Strii,2008-08-03 00:00:00,380190472101,m
2755,Mariia,Vasylchenko,Odesa,2007-01-24 00:00:00,380794749342,f
2756,Bohdan,Danylenko,Dnipro,2012-08-09 00:00:00,380917438960,m
2757,Zhanna,Nesterenko,Dnipro,2008-10-15 00:00:00,380195635633,f
2758,Fedir,Usenko,Strii,2007-07-14 00:00:00,380722845294,m
2759,Nataliia,Yevdokymenko,Sambir,2012-08-12 00:00:00,380132042365,f
2760,Bohdan,Ivanchenko,Strii,2009-02-17 00:00:00,380674822410,m
2761,Zhanna,Usenko,Odesa,2015-02-21 00:00:00,380305184233,f
2762,Yevhen,Hrytsenko,Dnipro,2012-07-14 00:00:00,380162376603,m
2763,Larysa,Kovalko,Rivne,2012-06-13 00:00:00,380129462461,f
2764,Vitalii,Nesterenko,Sambir,2010-10-30 00:00:00,380771858225,m
2765,Kateryna,Usenko,Sambir,2014-02-07 00:00:00,380501713256,f
2766,Ivan,Kovalenko,Lviv,2013-04-06 00:00:00,380003951867,m
2767,Halyna,Nesterenko,Sambir,2016-12-26 00:00:00,380628913376,f
2768,Andrii,Lysenko,Strii,2008-11-17 00:00:00,380645244596,m
2769,Veronika,Fedorenko,Strii,2010-09-06 00:00:00,380019626220,f
2770,Ivan,Tkachenko,Frankivsk,2013-08-30 00:00:00,380123057708,m
2771,Svitlana,Melko,Dnipro,2012-12-21 00:00:00,380442722001,f
2772,Oleh,Antonenko,Rivne,2009-11-13 00:00:00,380684093859,m
2773,Daryna,Pavlenko,Kyiv,2012-11-08 00:00:00,380092519354,f
2774,Ivan,Usenko,Strii,2010-04-11 00:00:00,380679584217,m
2775,Zhanna,Oleksiyenko,Frankivsk,2012-06-02 00:00:00,380104771336,f
2776,Vitalii,Fedorenko,Odesa,2008-08-08 00:00:00,380553833115,m
2777,Kateryna,Hrytsenko,Kyiv,2007-07-10 00:00:00,380849820818,f
2778,Vitalii,Lysenko,Kyiv,2013-06-24 00:00:00,380262386216,m
2779,Mariia,Vasylchenko,Rivne,2012-05-22 00:00:00,380473235390,f
2780,Ivan,Fedorenko,Dnipro,2008-05-30 00:00:00,380364532003,m
2781,Larysa,Antonenko,Odesa,2016-02-22 00:00:00,380967751532,f
2782,Pavlo,Pavlenko,Dnipro,2012-12-29 00:00:00,380766484557,m
2783,Daryna,Ivanchenko,Rivne,2014-12-10 00:00:00,380610170000,f
2784,Vitalii,Kovalenko,Frankivsk,2007-03-12 00:00:00,380625979023,m
2785,Zhanna,Bilenko,Sambir,2012-10-19 00:00:00,380851796874,f
2786,Yevhen,Hrytsenko,Lviv,2013-06-23 00:00:00,380814566563,m
2787,Kateryna,Ivanchenko,Odesa,2011-05-11 00:00:00,380478277643,f
2788,Bohdan,Tkachenko,Strii,2016-07-11 00:00:00,380672119746,m
2789,Halyna,Pavlenko,Lviv,2013-12-06 00:00:00,380898352562,f
2790,Ivan,Hrytsenko,Dnipro,2015-04-14 00:00:00,380171047492,m
2791,Nataliia,Kovalko,Kyiv,2013-04-12 00:00:00,380988397767,f
2792,Pavlo,Vasylchenko,Rivne,2015-01-07 00:00:00,380986355075,m
2793,Daryna,Danylenko,Kyiv,2008-07-08 00:00:00,380368227079,f
2794,Oleh,Lysenko,Rivne,2009-02-27 00:00:00,380847090537,m
2795,Zhanna,Nesterenko,Lviv,2014-07-19 00:00:00,380906511388,f
2796,Oleh,Ivanchenko,Strii,2011-08-05 00:00:00,380993872689,m
2797,Nataliia,Romanchuko,Dnipro,2008-05-18 00:00:00,380084995136,f
2798,Bohdan,Vasylchenko,Lviv,2010-07-03 00:00:00,380682888328,m
2799,Svitlana,Pavlenko,Frankivsk,2011-08-26 00:00:00,380111626168,f
2800,Pavlo,Nesterenko,Frankivsk,2013-01-08 00:00:00,380364927664,m
2801,Larysa,Kovalenko,Dnipro,2007-10-30 00:00:00,380769830932,f
2802,Roman,Usenko,Lviv,2009-01-16 00:00:00,380146820625,m
2803,Larysa,Pavlenko,Odesa,2008-07-24 00:00:00,380836474292,f
2804,Andrii,Oleksiyenko,Lviv,2010-06-21 00:00:00,380283914517,m
2805,Nataliia,Ivanchenko,Sambir,2015-07-04 00:00:00,380346637237,f
2806,Ivan,Tkachenko,Sambir,2013-08-27 00:00:00,380820922313,m
2807,Halyna,Sydorenko,Sambir,2015-09-29 00:00:00,380983238797,f
2808,Oleh,Bilenko,Dnipro,2007-02-16 00:00:00,380329036380,m
2809,Zhanna,Tkachenko,Odesa,2016-08-19 00:00:00,380766415014,f
2810,Oleh,Yevdokymenko,Kyiv,2015-09-21 00:00:00,380243956611,m
2811,Halyna,Balanenko,Kyiv,2011-05-01 00:00:00,380842267305,f
2812,Fedir,Sydorenko,Strii,2013-09-17 00:00:00,380480421357,m
2813,Mariia,Lysenko,Kyiv,2014-05-14 00:00:00,380428481853,f
2814,Oleh,Kovalenko,Sambir,2007-12-28 00:00:00,380283708978,m
2815,Nataliia,Kovalko,Lviv,2015-05-13 00:00:00,380198981909,f
2816,Bohdan,Oleksiyenko,Odesa,2008-08-05 00:00:00,380408294171,m
2817,Larysa,Hrytsenko,Dnipro,2014-01-10 00:00:00,380729353693,f
2818,Fedir,Vasylchenko,Kyiv,2014-06-01 00:00:00,380663031726,m
2819,Svitlana,Oleksiyenko,Lviv,2008-08-09 00:00:00,380386968177,f
2820,Fedir,Fedorenko,Sambir,2008-01-29 00:00:00,380563126616,m
2821,Veronika,Fedorenko,Strii,2010-04-04 00:00:00,380592502723,f
2822,Vitalii,Fedorenko,Odesa,2016-02-20 00:00:00,380100220091,m
2823,Larysa,Balanenko,Lviv,2016-03-18 00:00:00,380460868795,f
2824,Ivan,Sydorenko,Frankivsk,2014-06-03 00:00:00,380697318415,m
2825,Svitlana,Fedorenko,Strii,2014-05-23 00:00:00,380451043931,f
2826,Ivan,Oleksiyenko,Sambir,2012-12-29 00:00:00,380604279554,m
2827,Kateryna,Nesterenko,Kyiv,2010-10-05 00:00:00,380608102024,f
2828,Fedir,Hrytsenko,Lviv,2010-09-27 00:00:00,380460137550,m
2829,Svitlana,Melko,Sambir,2012-08-05 00:00:00,380692129913,f
2830,Roman,Romanchuko,Kyiv,2010-12-11 00:00:00,380567298080,m
2831,Kateryna,Kovalenko,Frankivsk,2011-01-10 00:00:00,380187328191,f
2832,Ivan,Pavlenko,Dnipro,2011-03-22 00:00:00,380059405869,m
2833,Daryna,Kovalko,Strii,2008-02-24 00:00:00,380806544284,f
2834,Vitalii,Fedorenko,Strii,2012-10-03 00:00:00,380228004854,m
2835,Kateryna,Lysenko,Strii,2011-09-01 00:00:00,380174179767,f
2836,Roman,Usenko,Kyiv,2013-04-19 00:00:00,380844912964,m
2837,Larysa,Usenko,Dnipro,2014-10-27 00:00:00,380352129881,f
2838,Roman,Danylenko,Lviv,2007-07-21 00:00:00,380923649980,m
2839,Veronika,Lysenko,Frankivsk,2015-02-24 00:00:00,380039593876,f
2840,Bohdan,Balanenko,Dnipro,2012-09-05 00:00:00,380043928185,m
2841,Veronika,Romanchuko,Strii,2011-09-15 00:00:00,380746348307,f
2842,Bohdan,Yevdokymenko,Strii,2011-03-29 00:00:00,380811256025,m
2843,Mariia,Usenko,Strii,2012-11-09 00:00:00,380754022993,f
2844,Bohdan,Pavlenko,Strii,2013-09-03 00:00:00,380164733842,m
2845,Nataliia,Balanenko,Strii,2014-09-03 00:00:00,380412467863,f
2846,Yevhen,Usenko,Odesa,2009-03-12 00:00:00,380381580124,m
2847,Svitlana,Bilenko,Kyiv,2013-07-16 00:00:00,380245503741,f
2848,Ivan,Balanenko,Kyiv,2013-03-12 00:00:00,380432299305,m
2849,Nataliia,Fedorenko,Sambir,2008-12-25 00:00:00,380247308237,f
2850,Vitalii,Antonenko,Lviv,2014-08-07 00:00:00,380135281345,m
2851,Larysa,Ivanchenko,Kyiv,2013-05-22 00:00:00,380101596713,f
2852,Bohdan,Balanenko,Strii,2009-02-13 00:00:00,380095114811,m
2853,Nataliia,Sydorenko,Sambir,2008-08-07 00:00:00,380017022710,f
2854,Andrii,Kovalko,Strii,2013-04-29 00:00:00,380988474236,m
2855,Zhanna,Usenko,Dnipro,2011-12-16 00:00:00,380390745708,f
2856,Oleh,Bilenko,Odesa,2016-05-02 00:00:00,380677558084,m
2857,Veronika,Fedorenko,Dnipro,2016-07-10 00:00:00,380157440732,f
2858,Yevhen,Antonenko,Kyiv,2011-09-28 00:00:00,380437799066,m
2859,Nataliia,Balanenko,Strii,2007-11-26 00:00:00,380771175513,f
2860,Pavlo,Fedorenko,Lviv,2014-09-18 00:00:00,380930770200,m
2861,Svitlana,Antonenko,Sambir,2009-06-06 00:00:00,380979529183,f
2862,Fedir,Tkachenko,Strii,2011-04-06 00:00:00,380934827964,m
2863,Halyna,Balanenko,Lviv,2008-11-18 00:00:00,380589358370,f
2864,Ivan,Kovalko,Lviv,2011-04-27 00:00:00,380515439444,m
2865,Kateryna,Ivanchenko,Odesa,2010-01-13 00:00:00,380018315315,f
2866,Yevhen,Oleksiyenko,Odesa,2012-04-18 00:00:00,380169429355,m
2867,Mariia,Sydorenko,Dnipro,2014-09-18 00:00:00,380419163107,f
2868,Vitalii,Kovalko,Lviv,2010-01-12 00:00:00,380686450171,m
2869,Nataliia,Kovalko,Lviv,2014-02-01 00:00:00,380653397793,f
2870,Bohdan,Usenko,Rivne,2014-12-27 00:00:00,380241778441,m
2871,Nataliia,Melko,Odesa,2016-06-25 00:00:00,380481598568,f
2872,Vitalii,Antonenko,Frankivsk,2010-07-06 00:00:00,380736567184,m
2873,Halyna,Lysenko,Frankivsk,2013-02-01 00:00:00,380078946083,f
2874,Oleh,Yevdokymenko,Dnipro,2009-09-16 00:00:00,380891222210,m
2875,Svitlana,Hrytsenko,Kyiv,2007-01-11 00:00:00,380228847832,f
2876,Roman,Lysenko,Odesa,2009-12-26 00:00:00,380558838802,m
2877,Larysa,Kovalko,Rivne,2009-12-25 00:00:00,380619717955,f
2878,Vitalii,Kovalenko,Sambir,2008-10-14 00:00:00,380415305398,m
2879,Mariia,Lysenko,Kyiv,2012-08-03 00:00:00,380149221824,f
2880,Fedir,Pavlenko,Kyiv,2012-03-04 00:00:00,380218409998,m
2881,Daryna,Danylenko,Dnipro,2013-10-26 00:00:00,380984692800,f
2882,Pavlo,Oleksiyenko,Sambir,2009-05-06 00:00:00,380557996537,m
2883,Svitlana,Pavlenko,Dnipro,2012-04-16 00:00:00,380029226868,f
2884,Yevhen,Danylenko,Sambir,2014-10-07 00:00:00,380519307418,m
2885,Larysa,Sydorenko,Sambir,2008-09-24 00:00:00,380917167835,f
2886,Pavlo,Usenko,Odesa,2011-03-16 00:00:00,380561991298,m
2887,Veronika,Pavlenko,Lviv,2008-12-07 00:00:00,380349016287,f
2888,Fedir,Kovalko,Strii,2009-03-05 00:00:00,380834903300,m
2889,Larysa,Bilenko,Dnipro,2009-10-02 00:00:00,380404954749,f
2890,Roman,Yevdokymenko,Frankivsk,2010-10-31 00:00:00,380367864344,m
2891,Nataliia,Nesterenko,Sambir,2007-11-03 00:00:00,380160179301,f
2892,Roman,Usenko,Lviv,2016-06-06 00:00:00,380897046655,m
2893,Halyna,Kovalenko,Odesa,2013-03-04 00:00:00,380205652128,f
2894,Andrii,Bilenko,Dnipro,2010-07-08 00:00:00,380196933819,m
2895,Zhanna,Kovalko,Kyiv,2015-09-07 00:00:00,380605032745,f
2896,Oleh,Danylenko,Strii,2008-04-21 00:00:00,380445973163,m
2897,Daryna,Sydorenko,Frankivsk,2016-01-31 00:00:00,380449079869,f
2898,Yevhen,Pavlenko,Odesa,2013-05-25 00:00:00,380773439584,m
2899,Halyna,Oleksiyenko,Odesa,2012-10-13 00:00:00,380109938989,f
2900,Bohdan,Romanchuko,Dnipro,2007-09-03 00:00:00,380832626419,m
2901,Mariia,Hrytsenko,Dnipro,2008-03-19 00:00:00,380196002992,f
2902,Bohdan,Pavlenko,Rivne,2010-08-04 00:00:00,380809778467,m
2903,Daryna,Vasylchenko,Rivne,2008-03-12 00:00:00,380140769911,f
2904,Fedir,Oleksiyenko,Sambir,2014-01-02 00:00:00,380695277483,m
2905,Zhanna,Balanenko,Kyiv,2016-06-28 00:00:00,380528737256,f
2906,Ivan,Pavlenko,Strii,2007-11-01 00:00:00,380375204229,m
2907,Daryna,Kovalko,Dnipro,2013-08-01 00:00:00,380077647411,f
2908,Pavlo,Balanenko,Dnipro,2009-07-10 00:00:00,380801319576,m
2909,Veronika,Melko,Odesa,2013-07-11 00:00:00,380992475071,f
2910,Bohdan,Oleksiyenko,Frankivsk,2013-02-07 00:00:00,380489735137,m
2911,Veronika,Kovalenko,Dnipro,2009-12-29 00:00:00,380166074144,f
2912,Yevhen,Kovalko,Dnipro,2010-04-18 00:00:00,380326570307,m
2913,Nataliia,Hrytsenko,Dnipro,2007-11-16 00:00:00,380355085401,f
2914,Pavlo,Antonenko,Dnipro,2007-09-11 00:00:00,380423087003,m
2915,Zhanna,Danylenko,Sambir,2007-07-30 00:00:00,380950239625,f
2916,Oleh,Sydorenko,Lviv,2011-12-18 00:00:00,380305454842,m
2917,Nataliia,Tkachenko,Odesa,2014-09-26 00:00:00,380769741924,f
2918,Bohdan,Kovalenko,Odesa,2014-02-22 00:00:00,380894118476,m
2919,Mariia,Romanchuko,Odesa,2010-04-01 00:00:00,380384439809,f
2920,Fedir,Romanchuko,Rivne,2007-05-29 00:00:00,380112636237,m
2921,Nataliia,Usenko,Kyiv,2014-11-16 00:00:00,380114801721,f
2922,Roman,Lysenko,Strii,2015-01-30 00:00:00,380633607789,m
2923,Kateryna,Hrytsenko,Sambir,2016-09-05 00:00:00,380389074552,f
2924,Oleh,Lysenko,Strii,2012-01-10 00:00:00,380289658580,m
2925,Daryna,Danylenko,Sambir,2015-03-03 00:00:00,380647591944,f
2926,Vitalii,Yevdokymenko,Kyiv,2016-06-01 00:00:00,380682451767,m
2927,Larysa,Antonenko,Sambir,2016-09-13 00:00:00,380794473730,f
2928,Bohdan,Kovalko,Frankivsk,2016-05-09 00:00:00,380463802370,m
2929,Kateryna,Tkachenko,Rivne,2013-06-27 00:00:00,380137569303,f
2930,Oleh,Nesterenko,Dnipro,2007-08-16 00:00:00,380105091847,m
2931,Zhanna,Kovalko,Dnipro,2016-08-11 00:00:00,380064589365,f
2932,Vitalii,Melko,Rivne,2009-06-12 00:00:00,380277720943,m
2933,Mariia,Antonenko,Lviv,2016-04-29 00:00:00,380983930337,f
2934,Roman,Romanchuko,Dnipro,2010-11-17 00:00:00,380146420763,m
2935,Daryna,Vasylchenko,Dnipro,2008-06-03 00:00:00,380675530679,f
2936,Yevhen,Hrytsenko,Odesa,2016-08-19 00:00:00,380713315218,m
2937,Veronika,Kovalenko,Sambir,2013-10-06 00:00:00,380252630228,f
2938,Oleh,Lysenko,Odesa,2015-04-13 00:00:00,380816756100,m
2939,Halyna,Bilenko,Frankivsk,2013-09-10 00:00:00,380770362023,f
2940,Fedir,Romanchuko,Frankivsk,2008-05-17 00:00:00,380556187822,m
2941,Zhanna,Tkachenko,Odesa,2016-01-29 00:00:00,380010806663,f
2942,Pavlo,Balanenko,Dnipro,2016-07-12 00:00:00,380151553227,m
2943,Nataliia,Usenko,Strii,2007-03-05 00:00:00,380703551716,f
2944,Fedir,Vasylchenko,Odesa,2016-01-09 00:00:00,380362284905,m
2945,Halyna,Romanchuko,Strii,2010-05-31 00:00:00,380397562643,f
2946,Ivan,Fedorenko,Strii,2016-02-16 00:00:00,380824988752,m
2947,Zhanna,Kovalenko,Frankivsk,2007-04-30 00:00:00,380190642562,f
2948,Ivan,Kovalko,Frankivsk,2014-10-10 00:00:00,380420304791,m
2949,Svitlana,Kovalenko,Rivne,2007-03-27 00:00:00,380628954796,f
2950,Yevhen,Fedorenko,Odesa,2007-03-19 00:00:00,380429556470,m
2951,Kateryna,Tkachenko,Strii,2012-03-31 00:00:00,380122541785,f
2952,Pavlo,Oleksiyenko,Dnipro,2009-03-08 00:00:00,380004660856,m
2953,Larysa,Tkachenko,Kyiv,2010-10-29 00:00:00,380348635480,f
2954,Roman,Sydorenko,Sambir,2013-11-22 00:00:00,380471119599,m
2955,Nataliia,Lysenko,Kyiv,2013-03-15 00:00:00,380816211158,f
2956,Fedir,Tkachenko,Lviv,2016-03-29 00:00:00,380788760791,m
2957,Svitlana,Nesterenko,Frankivsk,2008-01-01 00:00:00,380268121535,f
2958,Roman,Tkachenko,Rivne,2007-11-25 00:00:00,380840039477,m
2959,Larysa,Nesterenko,Odesa,2010-02-21 00:00:00,380434606511,f
2960,Yevhen,Danylenko,Strii,2016-02-01 00:00:00,380156861004,m
2961,Kateryna,Vasylchenko,Lviv,2012-03-11 00:00:00,380690448172,f
2962,Bohdan,Tkachenko,Strii,2007-08-03 00:00:00,380276980385,m
2963,Zhanna,Fedorenko,Sambir,2016-07-26 00:00:00,380508259610,f
2964,Roman,Lysenko,Rivne,2012-02-03 00:00:00,380414704655,m
2965,Svitlana,Melko,Dnipro,2016-12-09 00:00:00,380502232623,f
2966,Yevhen,Usenko,Frankivsk,2007-11-30 00:00:00,380244206864,m
2967,Nataliia,Ivanchenko,Strii,2015-01-12 00:00:00,380886689656,f
2968,Yevhen,Sydorenko,Dnipro,2009-09-25 00:00:00,380238502423,m
2969,Larysa,Sydorenko,Lviv,2013-12-09 00:00:00,380614450381,f
2970,Ivan,Yevdokymenko,Odesa,2008-05-23 00:00:00,380964158678,m
2971,Nataliia,Tkachenko,Frankivsk,2011-01-30 00:00:00,380378577345,f
2972,Fedir,Usenko,Odesa,2008-01-01 00:00:00,380930643688,m
2973,Daryna,Tkachenko,Odesa,2010-06-14 00:00:00,380312145768,f
2974,Oleh,Romanchuko,Strii,2013-07-08 00:00:00,380730253014,m
2975,Veronika,Yevdokymenko,Sambir,2016-02-18 00:00:00,380850125629,f
2976,Andrii,Antonenko,Dnipro,2008-02-20 00:00:00,380912738553,m
2977,Halyna,Oleksiyenko,Rivne,2010-07-09 00:00:00,380029605945,f
2978,Andrii,Yevdokymenko,Rivne,2008-05-11 00:00:00,380737895952,m
2979,Nataliia,Fedorenko,Sambir,2011-08-12 00:00:00,380867928763,f
2980,Andrii,Balanenko,Rivne,2016-11-08 00:00:00,380413271456,m
2981,Zhanna,Bilenko,Kyiv,2008-07-25 00:00:00,380537872742,f
2982,Ivan,Hrytsenko,Rivne,2008-05-02 00:00:00,380024100517,m
2983,Mariia,Fedorenko,Frankivsk,2015-01-14 00:00:00,380053897916,f
2984,Pavlo,Bilenko,Lviv,2010-06-22 00:00:00,380427022110,m
2985,Veronika,Romanchuko,Lviv,2010-12-05 00:00:00,380641006227,f
2986,Pavlo,Pavlenko,Frankivsk,2007-11-09 00:00:00,380243976238,m
2987,Zhanna,Ivanchenko,Dnipro,2007-10-11 00:00:00,380449466852,f
2988,Yevhen,Ivanchenko,Sambir,2008-12-24 00:00:00,380958822181,m
2989,Larysa,Antonenko,Sambir,2015-04-02 00:00:00,380603437128,f
2990,Pavlo,Balanenko,Kyiv,2015-10-15 00:00:00,380276219619,m
2991,Nataliia,Nesterenko,Dnipro,2013-01-31 00:00:00,380455630140,f
2992,Pavlo,Hrytsenko,Sambir,2007-05-28 00:00:00,380072750674,m
2993,Zhanna,Danylenko,Rivne,2010-01-19 00:00:00,380121861195,f
2994,Andrii,Tkachenko,Frankivsk,2011-10-06 00:00:00,380707427997,m
2995,Larysa,Pavlenko,Rivne,2011-07-11 00:00:00,380115815467,f
2996,Ivan,Tkachenko,Dnipro,2008-08-31 00:00:00,380463897127,m
2997,Larysa,Hrytsenko,Odesa,2009-10-28 00:00:00,380166043406,f
2998,Vitalii,Antonenko,Strii,2012-06-30 00:00:00,380557453625,m
2999,Veronika,Lysenko,Odesa,2011-12-21 00:00:00,380762318938,f
3000,Yevhen,Fedorenko,Odesa,2016-06-26 00:00:00,380969432985,m
3001,Kateryna,Vasylchenko,Dnipro,2010-07-10 00:00:00,380630301096,f
3002,Roman,Bilenko,Kyiv,2012-08-18 00:00:00,380754825437,m
3003,Mariia,Ivanchenko,Rivne,2009-04-08 00:00:00,380287207138,f
3004,Pavlo,Kovalenko,Rivne,2014-11-13 00:00:00,380184824790,m
3005,Kateryna,Ivanchenko,Frankivsk,2014-11-10 00:00:00,380228189744,f
3006,Pavlo,Oleksiyenko,Rivne,2013-01-29 00:00:00,380725464980,m
3007,Daryna,Lysenko,Rivne,2007-07-15 00:00:00,380453568351,f
3008,Ivan,Fedorenko,Frankivsk,2010-01-15 00:00:00,380479828227,m
3009,Svitlana,Kovalko,Odesa,2011-07-21 00:00:00,380359576417,f
3010,Vitalii,Bilenko,Kyiv,2012-03-25 00:00:00,380861437652,m
3011,Halyna,Kovalenko,Frankivsk,2007-07-05 00:00:00,380957888762,f
3012,Ivan,Antonenko,Rivne,2013-08-20 00:00:00,380666099366,m
3013,Svitlana,Romanchuko,Lviv,2010-05-03 00:00:00,380617983341,f
3014,Oleh,Pavlenko,Frankivsk,2009-08-19 00:00:00,380387248519,m
3015,Veronika,Kovalko,Sambir,2007-09-08 00:00:00,380527453433,f
3016,Pavlo,Kovalko,Rivne,2015-09-02 00:00:00,380427534137,m
3017,Larysa,Romanchuko,Rivne,2010-04-18 00:00:00,380431500981,f
3018,Pavlo,Kovalenko,Odesa,2010-08-24 00:00:00,380372378315,m
3019,Mariia,Hrytsenko,Strii,2015-08-27 00:00:00,380090695770,f
3020,Andrii,Balanenko,Lviv,2007-11-08 00:00:00,380966651683,m
3021,Larysa,Nesterenko,Rivne,2013-04-20 00:00:00,380510273156,f
3022,Pavlo,Balanenko,Lviv,2007-07-18 00:00:00,380022367907,m
3023,Daryna,Danylenko,Dnipro,2014-11-08 00:00:00,380767711401,f
3024,Bohdan,Antonenko,Kyiv,2012-08-06 00:00:00,380891565532,m
3025,Daryna,Romanchuko,Sambir,2013-08-05 00:00:00,380076122810,f
3026,Oleh,Sydorenko,Lviv,2011-04-23 00:00:00,380214985129,m
3027,Halyna,Fedorenko,Rivne,2007-06-27 00:00:00,380430429618,f
3028,Roman,Romanchuko,Odesa,2013-08-09 00:00:00,380243931695,m
3029,Kateryna,Vasylchenko,Sambir,2010-08-25 00:00:00,380426370832,f
3030,Pavlo,Usenko,Sambir,2015-02-13 00:00:00,380620263444,m
3031,Zhanna,Danylenko,Dnipro,2010-03-08 00:00:00,380370213511,f
3032,Ivan,Vasylchenko,Sambir,2010-08-05 00:00:00,380341144531,m
3033,Svitlana,Balanenko,Frankivsk,2011-05-30 00:00:00,380963249517,f
3034,Pavlo,Antonenko,Dnipro,2016-12-07 00:00:00,380591324306,m
3035,Zhanna,Lysenko,Frankivsk,2016-08-29 00:00:00,380734950873,f
3036,Ivan,Bilenko,Kyiv,2014-04-01 00:00:00,380450222324,m
3037,Larysa,Romanchuko,Frankivsk,2014-11-07 00:00:00,380771248165,f
3038,Yevhen,Bilenko,Kyiv,2012-07-04 00:00:00,380786174259,m
3039,Daryna,Romanchuko,Odesa,2007-04-08 00:00:00,380144457564,f
3040,Bohdan,Tkachenko,Sambir,2008-10-01 00:00:00,380566936284,m
3041,Larysa,Vasylchenko,Kyiv,2008-09-21 00:00:00,380593607388,f
3042,Yevhen,Danylenko,Strii,2008-11-02 00:00:00,380386589307,m
3043,Larysa,Melko,Strii,2011-09-27 00:00:00,380526335143,f
3044,Oleh,Oleksiyenko,Odesa,2009-02-07 00:00:00,380377708614,m
3045,Zhanna,Fedorenko,Dnipro,2012-03-07 00:00:00,380767400365,f
3046,Fedir,Nesterenko,Rivne,2014-05-05 00:00:00,380787075123,m
3047,Veronika,Kovalko,Dnipro,2008-11-19 00:00:00,380329635596,f
3048,Pavlo,Hrytsenko,Frankivsk,2012-08-12 00:00:00,380586525920,m
3049,Kateryna,Romanchuko,Rivne,2009-12-10 00:00:00,380215958052,f
3050,Pavlo,Hrytsenko,Frankivsk,2014-10-09 00:00:00,380636064302,m
3051,Daryna,Tkachenko,Frankivsk,2009-11-17 00:00:00,380389841117,f
3052,Oleh,Tkachenko,Sambir,2008-08-13 00:00:00,380648716171,m
3053,Nataliia,Usenko,Kyiv,2010-01-12 00:00:00,380588951076,f
3054,Oleh,Lysenko,Odesa,2009-02-26 00:00:00,380977555887,m
